"Transaction ID"	"Account ID"	"Symbol ID"	"ISIN"	"Operation type"	"When"	"Sum"	"Asset"	"EUR equivalent"	"Comment"	"UUID"	"Parent UUID"
"343485242"	"UYS2073.001"	"VXUS.NASDAQ"	"None"	"TRADE"	"2022-03-23 17:39:59"	"-655.49"	"USD"	"-595.56"	"None"	"b5b0dd52-54a1-4f15-8e3a-d216d86989f7"	"None"
"343485241"	"UYS2073.001"	"VXUS.NASDAQ"	"US9219097683"	"TRADE"	"2022-03-23 17:39:59"	"11"	"VXUS.NASDAQ"	"595.56"	"None"	"fa370e22-12a2-467d-961c-4e0b31686cac"	"None"
"343477394"	"UYS2073.001"	"ISVL.BATS"	"None"	"COMMISSION"	"2022-03-23 17:24:02"	"-0.5"	"USD"	"-0.45"	"None"	"9f79db53-86d3-44a2-b115-e01cac7170f9"	"None"
"343477393"	"UYS2073.001"	"ISVL.BATS"	"None"	"TRADE"	"2022-03-23 17:24:02"	"-857.25"	"USD"	"-779.23"	"None"	"c2c5a1e5-83a2-42cd-97bf-006e11be1d79"	"None"
"343477392"	"UYS2073.001"	"ISVL.BATS"	"US46436E5107"	"TRADE"	"2022-03-23 17:24:02"	"25"	"ISVL.BATS"	"779.23"	"None"	"2963fb6e-e33f-42e6-a0c4-9b4e00ded70a"	"None"
"343473050"	"UYS2073.001"	"DFAX.ARCA"	"None"	"COMMISSION"	"2022-03-23 17:16:47"	"-1.0"	"USD"	"-0.91"	"None"	"6fc20012-f933-4b5f-809f-8ab5f22b402f"	"None"
"343473049"	"UYS2073.001"	"DFAX.ARCA"	"None"	"TRADE"	"2022-03-23 17:16:47"	"-1247.0"	"USD"	"-1133.66"	"None"	"1331d667-cc12-4904-94c5-684791ed16b2"	"None"
"343473048"	"UYS2073.001"	"DFAX.ARCA"	"US25434V8809"	"TRADE"	"2022-03-23 17:16:47"	"50"	"DFAX.ARCA"	"1133.66"	"None"	"2c3bc252-f23e-4d20-8923-dc5595653b3e"	"None"
"343469061"	"UYS2073.001"	"EUR/USD.E.FX"	"None"	"COMMISSION"	"2022-03-23 17:07:08"	"-0.06"	"USD"	"-0.05"	"None"	"c84b0363-0b13-4d81-9397-36950c708b0b"	"None"
"343469060"	"UYS2073.001"	"EUR/USD.E.FX"	"None"	"TRADE"	"2022-03-23 17:07:08"	"-0.09"	"USD"	"-0.08"	"None"	"df7115c5-d120-4c70-bf60-ad06268e7bd1"	"None"
"343469059"	"UYS2073.001"	"EUR/USD.E.FX"	"None"	"TRADE"	"2022-03-23 17:07:08"	"1000"	"EUR/USD.E.FX"	"0.0"	"None"	"e90193c2-9758-47f5-ad1a-0ef2c7ba7965"	"None"
"343468641"	"UYS2073.001"	"EUR/USD.E.FX"	"None"	"COMMISSION"	"2022-03-23 17:05:48"	"-0.06"	"USD"	"-0.05"	"None"	"3d854855-df1f-4395-8f5b-7850ed877b31"	"None"
"343468640"	"UYS2073.001"	"EUR/USD.E.FX"	"None"	"TRADE"	"2022-03-23 17:05:48"	"-1000"	"EUR/USD.E.FX"	"0.0"	"None"	"779af623-aefe-4ad2-8f61-fcdac4bfc20c"	"None"
"343461646"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 16:46:43"	"-3841.83"	"EUR"	"-3841.83"	" crossrate=0.9087232892148 commission=0.002 conversion rate=0.9105407357932296 crossrate is manual=false is commission applied=true"	"7b8deb5a-f850-491a-b52f-22276d2e909e"	"None"
"343461645"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 16:46:43"	"4219.28"	"USD"	"3834.16"	" crossrate=0.9087232892148 commission=0.002 conversion rate=0.9105407357932296 crossrate is manual=false is commission applied=true"	"713fb276-5f7d-4183-95e1-e6891692d836"	"None"
"343455356"	"UYS2073.001"	"VBR.ARCA"	"None"	"TAX"	"2022-03-23 16:40:14"	"-0.66"	"USD"	"-0.6"	"7 shares ExD 2022-03-23 PD 2022-03-28 dividend VBR.ARCA 4.38 USD (0.6256 per share) tax -0.66 USD (-15.000%) DivCntry US"	"5796d623-9aaf-4db0-937c-ba1cc1be84c2"	"766aa1b0-d4cb-4b3f-93c4-1eec008958aa"
"343455355"	"UYS2073.001"	"VBR.ARCA"	"None"	"DIVIDEND"	"2022-03-23 16:40:14"	"4.38"	"USD"	"3.98"	"7 shares ExD 2022-03-23 PD 2022-03-28 dividend VBR.ARCA 4.38 USD (0.6256 per share) tax -0.66 USD (-15.000%) DivCntry US"	"766aa1b0-d4cb-4b3f-93c4-1eec008958aa"	"None"
"343414837"	"UYS2073.001"	"ISVL.BATS"	"None"	"COMMISSION"	"2022-03-23 15:38:38"	"-1.0"	"USD"	"-0.91"	"None"	"bb12cbbc-590e-4c3e-8c24-56153c84123c"	"None"
"343414836"	"UYS2073.001"	"ISVL.BATS"	"None"	"TRADE"	"2022-03-23 15:38:38"	"-1720.0"	"USD"	"-1563.84"	"None"	"28471bdb-9756-4f43-a610-b3877af767d0"	"None"
"343414835"	"UYS2073.001"	"ISVL.BATS"	"US46436E5107"	"TRADE"	"2022-03-23 15:38:38"	"50"	"ISVL.BATS"	"1563.84"	"None"	"8e519e24-6a93-47f3-8e18-5a08a747f1e4"	"None"
"343411404"	"UYS2073.001"	"DFAX.ARCA"	"None"	"COMMISSION"	"2022-03-23 15:32:37"	"-2.0"	"USD"	"-1.82"	"None"	"c4b0f19f-e1b8-4b52-98c6-de7c1b69fc84"	"None"
"343411403"	"UYS2073.001"	"DFAX.ARCA"	"None"	"TRADE"	"2022-03-23 15:32:37"	"-2500.0"	"USD"	"-2274.76"	"None"	"12ecb065-057d-4093-aa12-9c9628daff38"	"None"
"343411402"	"UYS2073.001"	"DFAX.ARCA"	"US25434V8809"	"TRADE"	"2022-03-23 15:32:37"	"100"	"DFAX.ARCA"	"2274.76"	"None"	"abd0fbc5-afc2-4e2b-b366-620868f17a8d"	"None"
"343210736"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 18:57:18"	"-4227.31"	"EUR"	"-4227.31"	" crossrate=0.9071570152719 commission=0.002 conversion rate=0.9089713293024438 crossrate is manual=false is commission applied=true"	"7afbc9b9-6cf1-42ff-8ae2-f82e0294f2da"	"None"
"343210735"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 18:57:18"	"4650.65"	"USD"	"4218.87"	" crossrate=0.9071570152719 commission=0.002 conversion rate=0.9089713293024438 crossrate is manual=false is commission applied=true"	"42205d14-e242-4e13-860d-f31dbdb17052"	"None"
"343210539"	"UYS2073.001"	"BKEM.ARCA"	"None"	"COMMISSION"	"2022-03-22 18:56:55"	"-0.2"	"USD"	"-0.18"	"None"	"c44b19e1-7c7b-4dc3-8903-96a2088ea49a"	"None"
"343210538"	"UYS2073.001"	"BKEM.ARCA"	"None"	"TRADE"	"2022-03-22 18:56:55"	"-637.8"	"USD"	"-578.57"	"None"	"e1b3b44c-169b-4516-8dfd-c7fdf6920e64"	"None"
"343210537"	"UYS2073.001"	"BKEM.ARCA"	"US09661T5039"	"TRADE"	"2022-03-22 18:56:55"	"10"	"BKEM.ARCA"	"578.57"	"None"	"12cc60a9-15bd-4424-85b8-9cb52536f19c"	"None"
"343210461"	"UYS2073.001"	"FLKR.ARCA"	"None"	"COMMISSION"	"2022-03-22 18:56:43"	"-2.0"	"USD"	"-1.81"	"None"	"7acfc235-bf96-486d-85fb-88a6a66d90ef"	"None"
"343210460"	"UYS2073.001"	"FLKR.ARCA"	"None"	"TRADE"	"2022-03-22 18:56:43"	"-2531.0"	"USD"	"-2296.05"	"None"	"2cd8747b-8231-471b-a546-4c0e0381a1da"	"None"
"343210458"	"UYS2073.001"	"FLKR.ARCA"	"US35473P7107"	"TRADE"	"2022-03-22 18:56:43"	"100"	"FLKR.ARCA"	"2296.05"	"None"	"17a1cd22-740b-4258-91b9-b147427c5126"	"None"
"343201588"	"UYS2073.001"	"VPL.ARCA"	"None"	"COMMISSION"	"2022-03-22 18:31:55"	"-0.4"	"USD"	"-0.36"	"None"	"cf8e6314-36f2-4725-b44a-d4253ecb7c53"	"None"
"343201587"	"UYS2073.001"	"VPL.ARCA"	"None"	"TRADE"	"2022-03-22 18:31:55"	"-1487.4"	"USD"	"-1349.42"	"None"	"d32dc9f4-59a9-4639-884f-b95b4d5e89b7"	"None"
"343201586"	"UYS2073.001"	"VPL.ARCA"	"US9220428661"	"TRADE"	"2022-03-22 18:31:55"	"20"	"VPL.ARCA"	"1349.42"	"None"	"02ecde6e-3b91-46df-b1a2-1f79f1c0fba4"	"None"
"343172315"	"UYS2073.001"	"JVAL.ARCA"	"None"	"TAX"	"2022-03-22 17:24:54"	"-0.53"	"USD"	"-0.48"	"30 shares ExD 2022-03-22 PD 2022-03-25 dividend JVAL.ARCA 3.50 USD (0.1164 per share) tax -0.53 USD (-15.000%) DivCntry US"	"e18f3bc5-2c25-450a-af5d-c5ec326ae356"	"b082d10a-e3fc-48c0-a8d5-de9c96e2089d"
"343172308"	"UYS2073.001"	"JVAL.ARCA"	"None"	"DIVIDEND"	"2022-03-22 17:24:54"	"3.5"	"USD"	"3.17"	"30 shares ExD 2022-03-22 PD 2022-03-25 dividend JVAL.ARCA 3.50 USD (0.1164 per share) tax -0.53 USD (-15.000%) DivCntry US"	"b082d10a-e3fc-48c0-a8d5-de9c96e2089d"	"None"
"343171883"	"UYS2073.001"	"DFAE.ARCA"	"None"	"TAX"	"2022-03-22 17:24:29"	"-0.17"	"USD"	"-0.15"	"19 shares ExD 2022-03-22 PD 2022-03-25 dividend DFAE.ARCA 1.10 USD (0.057598 per share) tax -0.17 USD (-15.000%) DivCntry US"	"3c48288f-7b82-4659-a65c-1dfb9b20507c"	"77fc7d5f-89b1-4dd8-95c8-b8c45b903125"
"343171882"	"UYS2073.001"	"DFAE.ARCA"	"None"	"DIVIDEND"	"2022-03-22 17:24:29"	"1.1"	"USD"	"1.0"	"19 shares ExD 2022-03-22 PD 2022-03-25 dividend DFAE.ARCA 1.10 USD (0.057598 per share) tax -0.17 USD (-15.000%) DivCntry US"	"77fc7d5f-89b1-4dd8-95c8-b8c45b903125"	"None"
"343171880"	"UYS2073.001"	"DFAI.ARCA"	"None"	"TAX"	"2022-03-22 17:24:29"	"-0.25"	"USD"	"-0.23"	"22 shares ExD 2022-03-22 PD 2022-03-25 dividend DFAI.ARCA 1.61 USD (0.073008 per share) tax -0.25 USD (-15.000%) DivCntry US"	"e3d65d00-926f-42f8-82c3-3e61f7fdb8eb"	"05641df0-9e63-4f6e-b444-0962b0bb1280"
"343171879"	"UYS2073.001"	"DFAI.ARCA"	"None"	"DIVIDEND"	"2022-03-22 17:24:28"	"1.61"	"USD"	"1.46"	"22 shares ExD 2022-03-22 PD 2022-03-25 dividend DFAI.ARCA 1.61 USD (0.073008 per share) tax -0.25 USD (-15.000%) DivCntry US"	"05641df0-9e63-4f6e-b444-0962b0bb1280"	"None"
"343171809"	"UYS2073.001"	"AVUV.ARCA"	"None"	"TAX"	"2022-03-22 17:24:25"	"-0.52"	"USD"	"-0.47"	"15 shares ExD 2022-03-22 PD 2022-03-25 dividend AVUV.ARCA 3.41 USD (0.2272 per share) tax -0.52 USD (-15.000%) DivCntry US"	"0c867320-5634-4ece-9a00-6f458dde8bbc"	"eb59351d-d3fa-4bdf-86d1-fd9bdfe3e500"
"343171808"	"UYS2073.001"	"AVUV.ARCA"	"None"	"DIVIDEND"	"2022-03-22 17:24:25"	"3.41"	"USD"	"3.09"	"15 shares ExD 2022-03-22 PD 2022-03-25 dividend AVUV.ARCA 3.41 USD (0.2272 per share) tax -0.52 USD (-15.000%) DivCntry US"	"eb59351d-d3fa-4bdf-86d1-fd9bdfe3e500"	"None"
"343160341"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 17:01:34"	"-3396.45"	"EUR"	"-3396.45"	" crossrate=0.9078364441862 commission=0.002 conversion rate=0.9096521170745724 crossrate is manual=false is commission applied=true"	"7008c33d-84bc-41ca-9156-64d9e8d4a9e6"	"None"
"343160340"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 17:01:34"	"3733.79"	"USD"	"3389.67"	" crossrate=0.9078364441862 commission=0.002 conversion rate=0.9096521170745724 crossrate is manual=false is commission applied=true"	"2d77635e-00f7-410e-9bc5-870ae4e266f5"	"None"
"343158795"	"UYS2073.001"	"VIOV.ARCA"	"None"	"COMMISSION"	"2022-03-22 16:58:39"	"-0.14"	"USD"	"-0.13"	"None"	"1049116d-1cd1-4507-8693-40fa030c3fa1"	"None"
"343158794"	"UYS2073.001"	"VIOV.ARCA"	"None"	"TRADE"	"2022-03-22 16:58:39"	"-1250.97"	"USD"	"-1135.5"	"None"	"a8e6e0ef-52a2-4083-835c-1a889913e93c"	"None"
"343158793"	"UYS2073.001"	"VIOV.ARCA"	"US9219327783"	"TRADE"	"2022-03-22 16:58:39"	"7"	"VIOV.ARCA"	"1135.5"	"None"	"cadb5a8b-3778-4bb4-8c5d-1fa0f44f81f8"	"None"
"343149118"	"UYS2073.001"	"ISCV.ARCA"	"None"	"COMMISSION"	"2022-03-22 16:42:49"	"-0.4"	"USD"	"-0.36"	"None"	"a055d1b5-4f0f-4238-94a9-1962260e4574"	"None"
"343149117"	"UYS2073.001"	"ISCV.ARCA"	"None"	"TRADE"	"2022-03-22 16:42:49"	"-1179.8"	"USD"	"-1071.31"	"None"	"b2dc836b-234b-47fa-8282-6ff59c7a11ca"	"None"
"343149116"	"UYS2073.001"	"ISCV.ARCA"	"US4642887032"	"TRADE"	"2022-03-22 16:42:49"	"20"	"ISCV.ARCA"	"1071.31"	"None"	"d86ed940-ae93-4481-ba12-9db3dfeebb8b"	"None"
"343147357"	"UYS2073.001"	"VEA.ARCA"	"None"	"COMMISSION"	"2022-03-22 16:39:52"	"-0.54"	"USD"	"-0.49"	"None"	"edf5287a-158c-4429-9f8c-ac48db71b299"	"None"
"343147356"	"UYS2073.001"	"VEA.ARCA"	"None"	"TRADE"	"2022-03-22 16:39:52"	"-1301.94"	"USD"	"-1182.17"	"None"	"ad71d5b0-02fd-442d-b208-08652bce1af0"	"None"
"343147355"	"UYS2073.001"	"VEA.ARCA"	"US9219438580"	"TRADE"	"2022-03-22 16:39:52"	"27"	"VEA.ARCA"	"1182.17"	"None"	"b3ddc6dc-7a0d-449c-b5d3-e51be5955308"	"None"
"343146337"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 16:37:35"	"-1135.51"	"EUR"	"-1135.51"	" crossrate=0.908116747489 commission=0.002 conversion rate=0.909932980983978 crossrate is manual=false is commission applied=true"	"1ed93ccd-ce9a-436d-8a72-ec4eb8b9a97c"	"None"
"343146336"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 16:37:35"	"1247.9"	"USD"	"1133.24"	" crossrate=0.908116747489 commission=0.002 conversion rate=0.909932980983978 crossrate is manual=false is commission applied=true"	"332bab78-6781-4058-82a7-38821109fac6"	"None"
"343141240"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 16:29:01"	"-2080.76"	"EUR"	"-2080.76"	" crossrate=1.2033621939699 commission=0.002 conversion rate=1.2057689183578398 crossrate is manual=false is commission applied=true"	"829427c2-63bd-4ad9-bedf-e40d1dfc0379"	"None"
"343141239"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-22 16:29:01"	"1725.67"	"GBP"	"2076.61"	" crossrate=1.2033621939699 commission=0.002 conversion rate=1.2057689183578398 crossrate is manual=false is commission applied=true"	"4b3fa839-5f86-4632-8f06-d75762178451"	"None"
"343128620"	"UYS2073.001"	"VSS.ARCA"	"None"	"COMMISSION"	"2022-03-22 16:02:56"	"-0.2"	"USD"	"-0.18"	"None"	"e0c234f6-6ecb-4168-b576-a9e0f0e5290d"	"None"
"343128619"	"UYS2073.001"	"VSS.ARCA"	"None"	"TRADE"	"2022-03-22 16:02:56"	"-1247.7"	"USD"	"-1132.31"	"None"	"cb3cbec6-499d-4d59-8250-de13b9a31bc8"	"None"
"343128618"	"UYS2073.001"	"VSS.ARCA"	"US9220427184"	"TRADE"	"2022-03-22 16:02:56"	"10"	"VSS.ARCA"	"1132.31"	"None"	"2928ea83-e657-4cf4-a619-4b46c7888e52"	"None"
"342986854"	"UYS2073.001"	"VAPX.LSE"	"None"	"COMMISSION"	"2022-03-22 08:17:19"	"-0.62"	"GBP"	"-0.74"	"None"	"29f9c982-cffa-45f2-b5a9-fe4697913dd4"	"None"
"342986853"	"UYS2073.001"	"VAPX.LSE"	"None"	"TRADE"	"2022-03-22 08:17:19"	"-1228.92"	"GBP"	"-1471.03"	"None"	"38f71ed3-211f-4042-b106-9c7a0485d550"	"None"
"342986852"	"UYS2073.001"	"VAPX.LSE"	"IE00B9F5YL18"	"TRADE"	"2022-03-22 08:17:19"	"57"	"VAPX.LSE"	"1471.03"	"None"	"2cce3121-cd43-4354-88af-bccbfd44129d"	"None"
"342985123"	"UYS2073.001"	"VAPX.LSE"	"None"	"COMMISSION"	"2022-03-22 08:09:58"	"-0.25"	"GBP"	"-0.3"	"None"	"d39593a0-6f37-4c30-93cf-a82527fcdfad"	"None"
"342985122"	"UYS2073.001"	"VAPX.LSE"	"None"	"TRADE"	"2022-03-22 08:09:58"	"-495.88"	"GBP"	"-593.41"	"None"	"7886ff42-8c36-48ff-9131-e1cb8b8ac7a5"	"None"
"342985121"	"UYS2073.001"	"VAPX.LSE"	"IE00B9F5YL18"	"TRADE"	"2022-03-22 08:09:58"	"23"	"VAPX.LSE"	"593.41"	"None"	"4b26869d-3639-42a1-b0a7-02e14a9b04d7"	"None"
"342843640"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 16:49:58"	"-881.29"	"EUR"	"-881.29"	" crossrate=0.9051084319901 commission=0.002 conversion rate=0.9069186488540802 crossrate is manual=false is commission applied=true"	"b3ed0460-93ba-4fa1-a87c-6ae03dedd1d2"	"None"
"342843639"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 16:49:58"	"971.74"	"USD"	"879.53"	" crossrate=0.9051084319901 commission=0.002 conversion rate=0.9069186488540802 crossrate is manual=false is commission applied=true"	"614667fe-dacb-489b-a683-1c7a16d432f8"	"None"
"342830252"	"UYS2073.001"	"DLS.ARCA"	"None"	"COMMISSION"	"2022-03-21 16:18:47"	"-0.28"	"USD"	"-0.25"	"None"	"d646c4e0-a3fa-4c21-9add-6e8fb99597ac"	"None"
"342830251"	"UYS2073.001"	"DLS.ARCA"	"None"	"TRADE"	"2022-03-21 16:18:47"	"-971.46"	"USD"	"-879.5"	"None"	"19e841f8-ffc7-44cb-be69-40ad97673640"	"None"
"342830250"	"UYS2073.001"	"DLS.ARCA"	"US97717W7609"	"TRADE"	"2022-03-21 16:18:47"	"14"	"DLS.ARCA"	"879.5"	"None"	"cb197827-285c-46d6-bdf9-8924e6e43bc2"	"None"
"342827690"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 16:11:17"	"-3573.8"	"EUR"	"-3573.8"	" crossrate=0.905120720476 commission=0.002 conversion rate=0.906930961916952 crossrate is manual=false is commission applied=true"	"8b26f0c5-f46a-4d43-9d57-39073349035e"	"None"
"342827689"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 16:11:17"	"3940.54"	"USD"	"3566.66"	" crossrate=0.905120720476 commission=0.002 conversion rate=0.906930961916952 crossrate is manual=false is commission applied=true"	"66ae9526-74cf-4129-baac-0fb3d7719ad7"	"None"
"342827423"	"UYS2073.001"	"VIOV.ARCA"	"None"	"COMMISSION"	"2022-03-21 16:10:21"	"-0.14"	"USD"	"-0.13"	"None"	"c8d834ab-e08c-46ee-a923-e50312711dd9"	"None"
"342827421"	"UYS2073.001"	"VIOV.ARCA"	"None"	"TRADE"	"2022-03-21 16:10:21"	"-1255.1"	"USD"	"-1135.96"	"None"	"9c8b0856-9331-430e-bd1c-f862ebb5cb3f"	"None"
"342827418"	"UYS2073.001"	"VIOV.ARCA"	"US9219327783"	"TRADE"	"2022-03-21 16:10:21"	"7"	"VIOV.ARCA"	"1135.96"	"None"	"589efca4-fe1f-4889-a2aa-d4f3d8aca7ac"	"None"
"342826179"	"UYS2073.001"	"AVUV.ARCA"	"None"	"COMMISSION"	"2022-03-21 16:07:14"	"-0.3"	"USD"	"-0.27"	"None"	"fe72e6be-2278-42f1-b534-3d007e7e2ff5"	"None"
"342826178"	"UYS2073.001"	"AVUV.ARCA"	"None"	"TRADE"	"2022-03-21 16:07:14"	"-1224.6"	"USD"	"-1108.5"	"None"	"ce4792ff-ae4c-49dd-ad46-5a1f0b5ca853"	"None"
"342826177"	"UYS2073.001"	"AVUV.ARCA"	"US0250728773"	"TRADE"	"2022-03-21 16:07:14"	"15"	"AVUV.ARCA"	"1108.5"	"None"	"fe6744cc-5cf7-4345-9366-35f1baa28f8c"	"None"
"342825553"	"UYS2073.001"	"AVES.ARCA"	"None"	"COMMISSION"	"2022-03-21 16:05:58"	"-0.6"	"USD"	"-0.54"	"None"	"f8610a2d-f6dc-47f2-aa74-7b2b7ead9e6e"	"None"
"342825552"	"UYS2073.001"	"AVES.ARCA"	"None"	"TRADE"	"2022-03-21 16:05:58"	"-1459.8"	"USD"	"-1321.41"	"None"	"2ca0dd01-67eb-4702-ab24-46bf0dea7966"	"None"
"342825551"	"UYS2073.001"	"AVES.ARCA"	"US0250723725"	"TRADE"	"2022-03-21 16:05:58"	"30"	"AVES.ARCA"	"1321.41"	"None"	"6595f574-7f0c-425f-a2ac-be531da6b690"	"None"
"342822972"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:59:53"	"-448.86"	"EUR"	"-448.86"	" crossrate=0.9054034477763 commission=0.002 conversion rate=0.9072142546718526 crossrate is manual=false is commission applied=true"	"3337ca75-090d-4fd7-8179-b9dbfeca16ec"	"None"
"342822971"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:59:53"	"494.76"	"USD"	"447.96"	" crossrate=0.9054034477763 commission=0.002 conversion rate=0.9072142546718526 crossrate is manual=false is commission applied=true"	"374b6844-3e37-4db8-9594-87aaaa39656f"	"None"
"342822765"	"UYS2073.001"	"DFAE.ARCA"	"None"	"COMMISSION"	"2022-03-21 15:59:14"	"-0.38"	"USD"	"-0.34"	"None"	"3ca4873d-0a4f-42ba-8f4e-6ffcdd517b11"	"None"
"342822764"	"UYS2073.001"	"DFAE.ARCA"	"None"	"TRADE"	"2022-03-21 15:59:14"	"-494.38"	"USD"	"-447.61"	"None"	"4fca9d13-e599-4448-a6ee-c49cca1df1ad"	"None"
"342822763"	"UYS2073.001"	"DFAE.ARCA"	"US25434V3024"	"TRADE"	"2022-03-21 15:59:14"	"19"	"DFAE.ARCA"	"447.61"	"None"	"273f3c86-ab88-4c44-9ba7-4e848a780de4"	"None"
"342819012"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:51:46"	"-6625.4"	"EUR"	"-6625.4"	" crossrate=0.9049978506301 commission=0.002 conversion rate=0.9068078463313602 crossrate is manual=false is commission applied=true"	"cd5cb9b6-e33e-46d2-88fa-77d1b7ecc8ba"	"None"
"342819011"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:51:46"	"7306.28"	"USD"	"6612.17"	" crossrate=0.9049978506301 commission=0.002 conversion rate=0.9068078463313602 crossrate is manual=false is commission applied=true"	"284773ee-d11e-403e-b941-92f7e495ad1f"	"None"
"342816199"	"UYS2073.001"	"AVDV.ARCA"	"None"	"COMMISSION"	"2022-03-21 15:44:24"	"-2.0"	"USD"	"-1.81"	"None"	"76a91b2c-f83c-4207-8fb8-6240af3177c4"	"None"
"342816198"	"UYS2073.001"	"AVDV.ARCA"	"None"	"TRADE"	"2022-03-21 15:44:24"	"-6309.0"	"USD"	"-5711.18"	"None"	"0a2fc267-b649-4b4d-806e-06226d592464"	"None"
"342816197"	"UYS2073.001"	"AVDV.ARCA"	"US0250728021"	"TRADE"	"2022-03-21 15:44:24"	"100"	"AVDV.ARCA"	"5711.18"	"None"	"2741fd54-2a6b-45a0-a2a8-0945b3e61d0f"	"None"
"342812371"	"UYS2073.001"	"SCHY.ARCA"	"None"	"COMMISSION"	"2022-03-21 15:36:17"	"-0.78"	"USD"	"-0.71"	"None"	"19542744-5955-496b-ab48-41debc8ea861"	"None"
"342812370"	"UYS2073.001"	"SCHY.ARCA"	"None"	"TRADE"	"2022-03-21 15:36:17"	"-994.5"	"USD"	"-900.21"	"None"	"84375482-3227-45cf-bae8-f25f790db764"	"None"
"342812369"	"UYS2073.001"	"SCHY.ARCA"	"US8085246721"	"TRADE"	"2022-03-21 15:36:17"	"39"	"SCHY.ARCA"	"900.21"	"None"	"92ca9d9f-5ba1-41da-b519-3c1557f4d35c"	"None"
"342811201"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:34:38"	"-2418.27"	"EUR"	"-2418.27"	" crossrate=0.9051289129854 commission=0.002 conversion rate=0.9069391708113708 crossrate is manual=false is commission applied=true"	"82f0edaa-3364-400c-aaa5-1c926ce8d276"	"None"
"342811200"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:34:38"	"2666.4"	"USD"	"2413.44"	" crossrate=0.9051289129854 commission=0.002 conversion rate=0.9069391708113708 crossrate is manual=false is commission applied=true"	"26400a48-afc7-49b3-8a89-cbcdb639eb4a"	"None"
"342807308"	"UYS2073.001"	"DON.ARCA"	"None"	"COMMISSION"	"2022-03-21 15:28:04"	"-1.2"	"USD"	"-1.09"	"None"	"e2c8f388-65a1-47a8-a0e2-75b396402396"	"None"
"342807307"	"UYS2073.001"	"DON.ARCA"	"None"	"TRADE"	"2022-03-21 15:28:04"	"-2665.2"	"USD"	"-2412.58"	"None"	"c40278d7-a097-46f6-988c-d4e90f4c74c3"	"None"
"342807304"	"UYS2073.001"	"DON.ARCA"	"US97717W5058"	"TRADE"	"2022-03-21 15:28:04"	"60"	"DON.ARCA"	"2412.58"	"None"	"159cf986-834b-4823-a053-07f4619f0b44"	"None"
"342804939"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:24:17"	"-1124.98"	"EUR"	"-1124.98"	" crossrate=0.9052845988457 commission=0.002 conversion rate=0.9070951680433914 crossrate is manual=false is commission applied=true"	"292869ff-31fe-4cc1-9e20-292370588ae4"	"None"
"342804938"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:24:17"	"1240.19"	"USD"	"1122.72"	" crossrate=0.9052845988457 commission=0.002 conversion rate=0.9070951680433914 crossrate is manual=false is commission applied=true"	"43bdd716-4878-4af0-ba4d-09a437a1ac63"	"None"
"342804683"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:24:05"	"-3339.43"	"EUR"	"-3339.43"	" crossrate=1.1950072596691 commission=0.002 conversion rate=1.1973972741884382 crossrate is manual=false is commission applied=true"	"fb206712-1765-4a09-b47f-61f6b16e8029"	"None"
"342804682"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-21 15:24:05"	"2788.9"	"GBP"	"3332.76"	" crossrate=1.1950072596691 commission=0.002 conversion rate=1.1973972741884382 crossrate is manual=false is commission applied=true"	"0f62e024-c7f3-4a83-9c3e-d9160ffaceb2"	"None"
"342803119"	"UYS2073.001"	"VBR.ARCA"	"None"	"COMMISSION"	"2022-03-21 15:19:50"	"-0.14"	"USD"	"-0.13"	"None"	"d7ed0376-8b88-4219-8aab-3d5cf2bdd0fa"	"None"
